sale_id,date,year,month,quarter,drug_name,drug_class,region,channel,rep_name,manager,units_sold,unit_price,revenue,target_revenue
TXN-00170,2020-12-18,2020,12,Q4,Amoxicillin,Anti-infective,West,Pharmacy,Nikhil Joshi,Rajesh Mehta,265.0,216.55,57385.75,53866.57
TXN-00171,2021-05-30,2021,5,Q2,Amlodipine,Cardiovascular,West,Pharmacy,Kavita Desai,Rajesh Mehta,114.0,139.55,15908.7,18605.84
TXN-00172,2020-11-30,2020,11,Q4,Insulin Glargine,Diabetes,West,Pharmacy,Sneha Patil,Rajesh Mehta,141.0,913.54,128809.14,132201.63
TXN-00173,2024-07-24,2024,7,Q3,Insulin Glargine,Diabetes,Central,Hospital,Rohit Mishra,Anita Pandey,121.0,1053.02,127415.42,131064.42
TXN-00174,2020-01-02,2020,1,Q1,Amoxicillin,Anti-infective,Central,Hospital,Deepak Gupta,Anita Pandey,242.0,132.66,32103.72,30035.06
TXN-00175,2020-01-14,2020,1,Q1,Ciprofloxacin,Anti-infective,North,Pharmacy,Rahul Verma,Amit Srivastava,110.0,223.88,24626.8,29031.05
TXN-00176,2024-01-12,2024,1,Q1,Ciprofloxacin,Anti-infective,West,Hospital,Kavita Desai,Rajesh Mehta,85.0,219.89,18690.65,22813.86
TXN-00177,2021-09-21,2021,9,Q3,Ibuprofen,Pain & Inflammation,Central,Pharmacy,Asha Tiwari,Anita Pandey,95.0,126.4,12008.0,12109.16
TXN-00178,2022-06-04,2022,6,Q2,Amlodipine,Cardiovascular,West,Pharmacy,Nikhil Joshi,Rajesh Mehta,96.0,153.35,14721.6,14616.08
TXN-00179,2024-07-13,2024,7,Q3,Ciprofloxacin,Anti-infective,West,Pharmacy,Vikram Shah,Rajesh Mehta,105.0,189.7,19918.5,21018.73
TXN-00180,2022-11-09,2022,11,Q4,Ibuprofen,Pain & Inflammation,Central,Hospital,Deepak Gupta,Anita Pandey,162.0,125.37,20309.94,18726.9
TXN-00181,2022-10-05,2022,10,Q4,Atorvastatin,Cardiovascular,West,Hospital,Sneha Patil,Rajesh Mehta,194.0,198.47,38503.18,43488.59
TXN-00182,2022-11-28,2022,11,Q4,Ciprofloxacin,Anti-infective,East,Hospital,Sunita Ghosh,Subrata Chatterjee,132.0,201.38,26582.16,26271.04
TXN-00183,2020-11-03,2020,11,Q4,Insulin Glargine,Diabetes,South,Pharmacy,Divya Menon,Lakshmi Iyer,50.0,870.86,43543.0,51617.75
TXN-00184,2020-11-06,2020,11,Q4,Amoxicillin,Anti-infective,South,Pharmacy,Karthik Raj,Lakshmi Iyer,150.0,200.32,30048.0,33412.66
TXN-00185,2022-01-13,2022,1,Q1,Metformin,Diabetes,West,Pharmacy,Vikram Shah,Rajesh Mehta,157.0,298.83,46916.31,48425.57
TXN-00186,2022-12-28,2022,12,Q4,Omeprazole,Gastrointestinal,South,Pharmacy,Meena Pillai,Lakshmi Iyer,146.0,94.34,13773.64,15566.49
TXN-00187,2024-08-31,2024,8,Q3,Omeprazole,Gastrointestinal,Central,Hospital,Deepak Gupta,Anita Pandey,160.0,158.87,25419.2,25792.93
TXN-00188,2020-01-19,2020,1,Q1,Sertraline,CNS,South,Pharmacy,Meena Pillai,Lakshmi Iyer,61.0,560.67,34200.87,35196.56
TXN-00189,2022-04-01,2022,4,Q2,Amoxicillin,Anti-infective,North,Hospital,Ravi Kumar,Amit Srivastava,123.0,170.51,20972.73,19760.54
TXN-00190,2020-10-31,2020,10,Q4,Metformin,Diabetes,East,Hospital,Pooja Bose,Subrata Chatterjee,35.0,225.27,7884.45,9273.96
TXN-00191,2022-08-19,2022,8,Q3,Omeprazole,Gastrointestinal,East,Pharmacy,Arnab Das,Subrata Chatterjee,37.0,120.71,4466.27,4161.62
TXN-00192,2020-10-30,2020,10,Q4,Aspirin,Cardiovascular,West,Pharmacy,Kavita Desai,Rajesh Mehta,153.0,90.65,13869.45,16506.51
TXN-00193,2022-06-09,2022,6,Q2,Aspirin,Cardiovascular,East,Pharmacy,Debashish Roy,Subrata Chatterjee,54.0,73.96,3993.84,3988.59
TXN-00194,2023-09-19,2023,9,Q3,Amlodipine,Cardiovascular,Central,Pharmacy,Nisha Yadav,Anita Pandey,131.0,153.23,20073.13,23383.02
TXN-00195,2020-04-15,2020,4,Q2,Amlodipine,Cardiovascular,South,Hospital,Meena Pillai,Lakshmi Iyer,45.0,168.11,7564.95,7538.33
TXN-00196,2022-06-27,2022,6,Q2,Amoxicillin,Anti-infective,North,Hospital,Priya Sharma,Amit Srivastava,118.0,175.19,20672.42,20271.84
TXN-00197,2023-11-09,2023,11,Q4,Ciprofloxacin,Anti-infective,Central,Hospital,Asha Tiwari,Anita Pandey,264.0,289.92,76538.88,76183.89
TXN-00198,2024-07-14,2024,7,Q3,Ibuprofen,Pain & Inflammation,North,Hospital,Priya Sharma,Amit Srivastava,159.0,111.24,17687.16,19615.01
TXN-00199,2023-04-05,2023,4,Q2,Ibuprofen,Pain & Inflammation,North,Pharmacy,Priya Sharma,Amit Srivastava,113.0,76.47,8641.11,9609.22
TXN-00200,2021-11-03,2021,11,Q4,Amoxicillin,Anti-infective,Central,Hospital,Deepak Gupta,Anita Pandey,109.0,149.93,16342.37,14795.41
TXN-00201,2024-03-26,2024,3,Q1,Ibuprofen,Pain & Inflammation,North,Pharmacy,Priya Sharma,Amit Srivastava,212.0,90.99,19289.88,20078.7
TXN-00202,2024-11-11,2024,11,Q4,Amoxicillin,Anti-infective,West,Hospital,Sneha Patil,Rajesh Mehta,104.0,195.19,20299.76,20544.55
TXN-00203,2022-10-02,2022,10,Q4,Amlodipine,Cardiovascular,Central,Pharmacy,Deepak Gupta,Anita Pandey,81.0,161.72,13099.32,12329.69
TXN-00204,2022-04-07,2022,4,Q2,Insulin Glargine,Diabetes,West,Hospital,Nikhil Joshi,Rajesh Mehta,125.0,908.46,113557.5,109481.63
TXN-00205,2020-03-07,2020,3,Q1,Sertraline,CNS,West,Pharmacy,Nikhil Joshi,Rajesh Mehta,104.0,433.91,45126.64,41728.72
TXN-00206,2021-10-23,2021,10,Q4,Ibuprofen,Pain & Inflammation,West,Hospital,Nikhil Joshi,Rajesh Mehta,114.0,74.07,8443.98,8067.77
TXN-00207,2021-03-21,2021,3,Q1,Omeprazole,Gastrointestinal,West,Hospital,Nikhil Joshi,Rajesh Mehta,171.0,100.78,17233.38,17613.77
TXN-00208,2021-09-21,2021,9,Q3,Aspirin,Cardiovascular,West,Pharmacy,Kavita Desai,Rajesh Mehta,85.0,83.58,7104.3,7637.83
TXN-00209,2021-02-09,2021,2,Q1,Insulin Glargine,Diabetes,North,Pharmacy,Ravi Kumar,Amit Srivastava,204.0,921.25,187935.0,171771.3
TXN-00210,2024-05-20,2024,5,Q2,Omeprazole,Gastrointestinal,Central,Pharmacy,Asha Tiwari,Anita Pandey,180.0,117.5,21150.0,21841.45
TXN-00211,2023-12-01,2023,12,Q4,Ibuprofen,Pain & Inflammation,West,Pharmacy,Sneha Patil,Rajesh Mehta,191.0,119.6,22843.6,22867.12
TXN-00212,2023-06-16,2023,6,Q2,Metformin,Diabetes,South,Pharmacy,Meena Pillai,Lakshmi Iyer,123.0,331.7,40799.1,45361.81
TXN-00213,2020-05-13,2020,5,Q2,Atorvastatin,Cardiovascular,West,Hospital,Sneha Patil,Rajesh Mehta,67.0,201.91,13527.97,15285.29
TXN-00214,2024-11-26,2024,11,Q4,Ibuprofen,Pain & Inflammation,North,Hospital,Priya Sharma,Amit Srivastava,182.0,124.59,22675.38,23759.86
TXN-00215,2023-02-07,2023,2,Q1,Sertraline,CNS,Central,Pharmacy,Nisha Yadav,Anita Pandey,47.0,320.45,15061.15,16006.23
TXN-00216,2021-06-20,2021,6,Q2,Amlodipine,Cardiovascular,Central,Pharmacy,Nisha Yadav,Anita Pandey,43.0,159.43,6855.49,8434.35
TXN-00217,2024-04-04,2024,4,Q2,Insulin Glargine,Diabetes,Central,Pharmacy,Nisha Yadav,Anita Pandey,42.0,1025.78,43082.76,47101.86
TXN-00218,2020-12-10,2020,12,Q4,Insulin Glargine,Diabetes,East,Hospital,Sunita Ghosh,Subrata Chatterjee,145.0,1193.47,173053.15,174123.01
TXN-00219,2023-01-27,2023,1,Q1,Aspirin,Cardiovascular,North,Hospital,Rahul Verma,Amit Srivastava,122.0,75.47,9207.34,11429.92
TXN-00220,2022-02-23,2022,2,Q1,Aspirin,Cardiovascular,West,Hospital,Kavita Desai,Rajesh Mehta,92.0,92.4,8500.8,10126.79
TXN-00221,2024-02-17,2024,2,Q1,Amlodipine,Cardiovascular,Central,Hospital,Rohit Mishra,Anita Pandey,220.0,176.93,38924.6,37673.3
TXN-00222,2021-01-20,2021,1,Q1,Aspirin,Cardiovascular,Central,Pharmacy,Asha Tiwari,Anita Pandey,96.0,80.95,7771.2,7929.33
TXN-00223,2020-08-29,2020,8,Q3,Aspirin,Cardiovascular,Central,Hospital,Asha Tiwari,Anita Pandey,72.0,82.3,5925.6,6221.22
TXN-00224,2024-11-26,2024,11,Q4,Amoxicillin,Anti-infective,Central,Hospital,Asha Tiwari,Anita Pandey,144.0,151.65,21837.6,23486.06
TXN-00225,2023-06-04,2023,6,Q2,Omeprazole,Gastrointestinal,Central,Pharmacy,Nisha Yadav,Anita Pandey,81.0,99.19,8034.39,9474.15
TXN-00226,2021-02-28,2021,2,Q1,Metformin,Diabetes,South,Hospital,Divya Menon,Lakshmi Iyer,54.0,339.55,18335.7,20252.93
TXN-00227,2020-08-19,2020,8,Q3,Aspirin,Cardiovascular,West,Pharmacy,Vikram Shah,Rajesh Mehta,64.0,94.47,6046.08,6298.23
TXN-00228,2023-04-11,2023,4,Q2,Atorvastatin,Cardiovascular,Central,Pharmacy,Nisha Yadav,Anita Pandey,24.0,157.17,3772.08,4017.25
TXN-00229,2020-03-27,2020,3,Q1,Metformin,Diabetes,Central,Hospital,Rohit Mishra,Anita Pandey,63.0,252.46,15904.98,17434.11
TXN-00230,2023-11-15,2023,11,Q4,Atorvastatin,Cardiovascular,West,Hospital,Vikram Shah,Rajesh Mehta,205.0,249.05,51055.25,55875.61
TXN-00231,2023-09-05,2023,9,Q3,Ibuprofen,Pain & Inflammation,West,Hospital,Nikhil Joshi,Rajesh Mehta,240.0,74.4,17856.0,15935.6
TXN-00232,2023-11-06,2023,11,Q4,Amlodipine,Cardiovascular,North,Pharmacy,Ravi Kumar,Amit Srivastava,381.0,189.58,72229.98,66666.59
TXN-00233,2024-08-26,2024,8,Q3,Ciprofloxacin,Anti-infective,South,Pharmacy,Meena Pillai,Lakshmi Iyer,93.0,206.63,19216.59,18704.42
TXN-00234,2020-09-29,2020,9,Q3,Ciprofloxacin,Anti-infective,South,Hospital,Karthik Raj,Lakshmi Iyer,85.0,273.52,23249.2,23976.75
TXN-00235,2024-07-07,2024,7,Q3,Sertraline,CNS,West,Pharmacy,Sneha Patil,Rajesh Mehta,128.0,597.72,76508.16,82537.34
TXN-00236,2023-05-30,2023,5,Q2,Amoxicillin,Anti-infective,North,Pharmacy,Rahul Verma,Amit Srivastava,128.0,218.16,27924.48,31910.4
TXN-00237,2020-10-28,2020,10,Q4,Ciprofloxacin,Anti-infective,West,Hospital,Kavita Desai,Rajesh Mehta,94.0,187.34,17609.96,19165.38
TXN-00238,2021-06-24,2021,6,Q2,Aspirin,Cardiovascular,West,Pharmacy,Vikram Shah,Rajesh Mehta,95.0,57.53,5465.35,5593.9
TXN-00239,2020-10-04,2020,10,Q4,Aspirin,Cardiovascular,Central,Pharmacy,Deepak Gupta,Anita Pandey,182.0,93.67,17047.94,16548.71
TXN-00240,2023-02-25,2023,2,Q1,Aspirin,Cardiovascular,South,Hospital,Meena Pillai,Lakshmi Iyer,53.0,86.32,4574.96,5181.71
TXN-00241,2023-02-01,2023,2,Q1,Atorvastatin,Cardiovascular,South,Hospital,Meena Pillai,Lakshmi Iyer,190.0,178.2,33858.0,34728.31
TXN-00242,2022-11-02,2022,11,Q4,Omeprazole,Gastrointestinal,West,Hospital,Kavita Desai,Rajesh Mehta,108.0,93.18,10063.44,12027.97
TXN-00243,2022-11-03,2022,11,Q4,Omeprazole,Gastrointestinal,South,Hospital,Suresh Nair,Lakshmi Iyer,97.0,168.9,16383.3,16800.14
TXN-00244,2020-05-11,2020,5,Q2,Amlodipine,Cardiovascular,West,Pharmacy,Sneha Patil,Rajesh Mehta,87.0,139.15,12106.05,12533.64
TXN-00245,2022-05-20,2022,5,Q2,Aspirin,Cardiovascular,South,Hospital,Meena Pillai,Lakshmi Iyer,71.0,93.71,6653.41,6997.38
TXN-00246,2024-03-18,2024,3,Q1,Ciprofloxacin,Anti-infective,Central,Hospital,Nisha Yadav,Anita Pandey,65.0,188.98,12283.7,14095.96
TXN-00247,2024-08-20,2024,8,Q3,Insulin Glargine,Diabetes,East,Hospital,Debashish Roy,Subrata Chatterjee,181.0,1078.17,195148.77,212968.86
TXN-00248,2023-08-30,2023,8,Q3,Sertraline,CNS,Central,Pharmacy,Rohit Mishra,Anita Pandey,66.0,412.04,27194.64,26829.12
TXN-00249,2020-04-22,2020,4,Q2,Amoxicillin,Anti-infective,North,Hospital,Priya Sharma,Amit Srivastava,124.0,142.55,17676.2,18968.49
TXN-00250,2021-10-21,2021,10,Q4,Sertraline,CNS,West,Pharmacy,Vikram Shah,Rajesh Mehta,188.0,360.88,67845.44,71984.85
TXN-00251,2020-05-17,2020,5,Q2,Insulin Glargine,Diabetes,East,Pharmacy,Arnab Das,Subrata Chatterjee,238.0,1171.85,278900.3,276934.74
TXN-00252,2023-12-20,2023,12,Q4,Atorvastatin,Cardiovascular,South,Hospital,Karthik Raj,Lakshmi Iyer,197.0,222.14,43761.58,45473.11
TXN-00253,2021-12-04,2021,12,Q4,Aspirin,Cardiovascular,West,Pharmacy,Sneha Patil,Rajesh Mehta,135.0,52.86,7136.1,7163.49
TXN-00254,2023-10-19,2023,10,Q4,Omeprazole,Gastrointestinal,West,Pharmacy,Kavita Desai,Rajesh Mehta,87.0,115.45,10044.15,10709.13
TXN-00255,2023-09-27,2023,9,Q3,Amoxicillin,Anti-infective,East,Pharmacy,Debashish Roy,Subrata Chatterjee,91.0,178.47,16240.77,17807.8
TXN-00256,2024-04-28,2024,4,Q2,Omeprazole,Gastrointestinal,Central,Hospital,Nisha Yadav,Anita Pandey,60.0,171.58,10294.8,11155.66
TXN-00257,2020-07-14,2020,7,Q3,Insulin Glargine,Diabetes,North,Hospital,Anjali Singh,Amit Srivastava,143.0,1174.73,167986.39,163749.66
TXN-00258,2021-05-06,2021,5,Q2,Ciprofloxacin,Anti-infective,North,Pharmacy,Ravi Kumar,Amit Srivastava,148.0,291.21,43099.08,38966.35
TXN-00259,2022-09-10,2022,9,Q3,Metformin,Diabetes,East,Pharmacy,Debashish Roy,Subrata Chatterjee,53.0,222.69,11802.57,11848.05
TXN-00260,2021-05-04,2021,5,Q2,Omeprazole,Gastrointestinal,North,Pharmacy,Ravi Kumar,Amit Srivastava,265.0,126.36,33485.4,32027.68
TXN-00261,2021-02-26,2021,2,Q1,Sertraline,CNS,North,Pharmacy,Ravi Kumar,Amit Srivastava,200.0,342.29,68458.0,66743.58
TXN-00262,2022-12-16,2022,12,Q4,Insulin Glargine,Diabetes,South,Pharmacy,Meena Pillai,Lakshmi Iyer,80.0,1099.71,87976.8,89280.5
TXN-00263,2023-08-10,2023,8,Q3,Ibuprofen,Pain & Inflammation,East,Pharmacy,Pooja Bose,Subrata Chatterjee,32.0,98.14,3140.48,3760.88
TXN-00264,2022-06-02,2022,6,Q2,Sertraline,CNS,Central,Pharmacy,Rohit Mishra,Anita Pandey,127.0,371.64,47198.28,49171.56
TXN-00265,2020-02-27,2020,2,Q1,Ibuprofen,Pain & Inflammation,North,Pharmacy,Anjali Singh,Amit Srivastava,112.0,87.35,9783.2,10762.71
TXN-00266,2021-11-09,2021,11,Q4,Amlodipine,Cardiovascular,North,Hospital,Anjali Singh,Amit Srivastava,134.0,196.45,26324.3,26330.43
TXN-00267,2024-05-28,2024,5,Q2,Ciprofloxacin,Anti-infective,West,Pharmacy,Kavita Desai,Rajesh Mehta,63.0,213.29,13437.27,16434.32
TXN-00268,2023-05-18,2023,5,Q2,Ibuprofen,Pain & Inflammation,West,Pharmacy,Kavita Desai,Rajesh Mehta,52.0,102.94,5352.88,6020.98
TXN-00269,2020-10-09,2020,10,Q4,Insulin Glargine,Diabetes,East,Pharmacy,Pooja Bose,Subrata Chatterjee,58.0,1093.05,63396.9,76643.65
TXN-00270,2021-09-04,2021,9,Q3,Amlodipine,Cardiovascular,East,Hospital,Pooja Bose,Subrata Chatterjee,83.0,131.97,10953.51,13580.91
TXN-00271,2023-02-06,2023,2,Q1,Amoxicillin,Anti-infective,Central,Pharmacy,Deepak Gupta,Anita Pandey,202.0,123.82,25011.64,24988.87
TXN-00272,2024-08-16,2024,8,Q3,Aspirin,Cardiovascular,East,Hospital,Arnab Das,Subrata Chatterjee,134.0,95.91,12851.94,11448.94
TXN-00273,2024-05-14,2024,5,Q2,Omeprazole,Gastrointestinal,East,Pharmacy,Sunita Ghosh,Subrata Chatterjee,55.0,164.54,9049.7,9251.64
TXN-00274,2022-09-12,2022,9,Q3,Aspirin,Cardiovascular,West,Hospital,Kavita Desai,Rajesh Mehta,78.0,71.01,5538.78,6782.71
TXN-00275,2020-11-02,2020,11,Q4,Insulin Glargine,Diabetes,South,Pharmacy,Karthik Raj,Lakshmi Iyer,47.0,988.51,46459.97,52522.51
TXN-00276,2022-07-19,2022,7,Q3,Metformin,Diabetes,West,Pharmacy,Nikhil Joshi,Rajesh Mehta,278.0,302.95,84220.1,74499.88
TXN-00277,2021-03-29,2021,3,Q1,Omeprazole,Gastrointestinal,West,Pharmacy,Kavita Desai,Rajesh Mehta,96.0,122.43,11753.28,12583.12
TXN-00278,2023-08-29,2023,8,Q3,Aspirin,Cardiovascular,Central,Pharmacy,Asha Tiwari,Anita Pandey,102.0,61.64,6287.28,6926.34
TXN-00279,2024-11-22,2024,11,Q4,Insulin Glargine,Diabetes,East,Pharmacy,Arnab Das,Subrata Chatterjee,102.0,952.64,97169.28,86829.01
TXN-00280,2024-08-09,2024,8,Q3,Amlodipine,Cardiovascular,North,Pharmacy,Ravi Kumar,Amit Srivastava,110.0,196.62,21628.2,19322.05
TXN-00281,2020-03-23,2020,3,Q1,Atorvastatin,Cardiovascular,East,Pharmacy,Sunita Ghosh,Subrata Chatterjee,135.0,229.9,31036.5,33292.7
TXN-00282,2022-10-08,2022,10,Q4,Ciprofloxacin,Anti-infective,Central,Hospital,Deepak Gupta,Anita Pandey,238.0,187.84,44705.92,42927.07
TXN-00283,2022-03-30,2022,3,Q1,Omeprazole,Gastrointestinal,East,Hospital,Arnab Das,Subrata Chatterjee,200.0,171.26,34252.0,34373.39
TXN-00284,2024-07-18,2024,7,Q3,Sertraline,CNS,North,Hospital,Rahul Verma,Amit Srivastava,76.0,371.85,28260.6,34031.48
TXN-00285,2024-08-20,2024,8,Q3,Atorvastatin,Cardiovascular,East,Pharmacy,Pooja Bose,Subrata Chatterjee,126.0,183.03,23061.78,26471.72
TXN-00286,2022-10-09,2022,10,Q4,Omeprazole,Gastrointestinal,Central,Pharmacy,Deepak Gupta,Anita Pandey,218.0,169.11,36865.98,35424.87
TXN-00287,2023-08-17,2023,8,Q3,Amoxicillin,Anti-infective,West,Pharmacy,Sneha Patil,Rajesh Mehta,144.0,177.64,25580.16,27319.38
TXN-00288,2024-04-22,2024,4,Q2,Amlodipine,Cardiovascular,North,Pharmacy,Ravi Kumar,Amit Srivastava,336.0,113.17,38025.12,34587.5
TXN-00289,2020-03-16,2020,3,Q1,Atorvastatin,Cardiovascular,West,Hospital,Sneha Patil,Rajesh Mehta,112.0,211.05,23637.6,26374.09
TXN-00290,2024-10-11,2024,10,Q4,Metformin,Diabetes,Central,Pharmacy,Nisha Yadav,Anita Pandey,97.0,235.83,22875.51,26179.06
TXN-00291,2021-03-16,2021,3,Q1,Metformin,Diabetes,East,Pharmacy,Pooja Bose,Subrata Chatterjee,47.0,280.55,13185.85,16022.93
TXN-00292,2022-05-30,2022,5,Q2,Ciprofloxacin,Anti-infective,East,Hospital,Pooja Bose,Subrata Chatterjee,13.0,316.44,4113.72,4785.31
TXN-00293,2020-11-13,2020,11,Q4,Ibuprofen,Pain & Inflammation,East,Pharmacy,Sunita Ghosh,Subrata Chatterjee,86.0,67.97,5845.42,5985.7
TXN-00294,2020-07-01,2020,7,Q3,Omeprazole,Gastrointestinal,Central,Pharmacy,Nisha Yadav,Anita Pandey,67.0,101.83,6822.61,7563.21
TXN-00295,2020-01-01,2020,1,Q1,Ciprofloxacin,Anti-infective,West,Pharmacy,Vikram Shah,Rajesh Mehta,159.0,232.59,36981.81,40842.59
TXN-00296,2020-04-12,2020,4,Q2,Ibuprofen,Pain & Inflammation,Central,Pharmacy,Nisha Yadav,Anita Pandey,55.0,110.23,6062.65,7339.71
TXN-00297,2024-09-08,2024,9,Q3,Amlodipine,Cardiovascular,South,Hospital,Meena Pillai,Lakshmi Iyer,80.0,112.1,8968.0,9294.28
TXN-00298,2023-01-12,2023,1,Q1,Metformin,Diabetes,North,Hospital,Rahul Verma,Amit Srivastava,33.0,341.26,11261.58,13300.12
TXN-00299,2020-04-14,2020,4,Q2,Ibuprofen,Pain & Inflammation,South,Pharmacy,Karthik Raj,Lakshmi Iyer,84.0,110.68,9297.12,9169.32
TXN-00300,2024-03-17,2024,3,Q1,Sertraline,CNS,East,Pharmacy,Pooja Bose,Subrata Chatterjee,131.0,508.46,66608.26,76997.73
TXN-00301,2020-08-22,2020,8,Q3,Metformin,Diabetes,Central,Hospital,Rohit Mishra,Anita Pandey,98.0,309.38,30319.24,32610.92
TXN-00302,2024-12-24,2024,12,Q4,Aspirin,Cardiovascular,East,Pharmacy,Sunita Ghosh,Subrata Chatterjee,109.0,77.13,8407.17,9338.46
TXN-00303,2022-11-19,2022,11,Q4,Insulin Glargine,Diabetes,East,Pharmacy,Debashish Roy,Subrata Chatterjee,106.0,1032.88,109485.28,112589.95
TXN-00304,2023-02-15,2023,2,Q1,Amlodipine,Cardiovascular,West,Pharmacy,Nikhil Joshi,Rajesh Mehta,315.0,116.56,36716.4,35693.94
TXN-00305,2021-02-24,2021,2,Q1,Ciprofloxacin,Anti-infective,North,Pharmacy,Ravi Kumar,Amit Srivastava,240.0,181.14,43473.6,40545.78
TXN-00306,2024-02-07,2024,2,Q1,Metformin,Diabetes,North,Pharmacy,Priya Sharma,Amit Srivastava,61.0,326.26,19901.86,21165.17
TXN-00307,2024-02-18,2024,2,Q1,Metformin,Diabetes,West,Hospital,Nikhil Joshi,Rajesh Mehta,196.0,344.6,67541.6,62975.75
TXN-00308,2023-03-24,2023,3,Q1,Sertraline,CNS,East,Pharmacy,Pooja Bose,Subrata Chatterjee,85.0,393.96,33486.6,36334.95
TXN-00309,2020-09-01,2020,9,Q3,Ibuprofen,Pain & Inflammation,Central,Hospital,Asha Tiwari,Anita Pandey,97.0,102.21,9914.37,10954.26
TXN-00310,2021-01-03,2021,1,Q1,Amlodipine,Cardiovascular,North,Pharmacy,Ravi Kumar,Amit Srivastava,270.0,198.01,53462.7,50609.8
TXN-00311,2021-11-04,2021,11,Q4,Sertraline,CNS,Central,Pharmacy,Rohit Mishra,Anita Pandey,163.0,353.15,57563.45,60513.63
TXN-00312,2021-01-17,2021,1,Q1,Aspirin,Cardiovascular,West,Pharmacy,Vikram Shah,Rajesh Mehta,116.0,79.02,9166.32,9069.02
TXN-00313,2021-04-27,2021,4,Q2,Insulin Glargine,Diabetes,East,Pharmacy,Pooja Bose,Subrata Chatterjee,105.0,880.52,92454.6,104538.91
TXN-00314,2023-07-31,2023,7,Q3,Aspirin,Cardiovascular,North,Pharmacy,Ravi Kumar,Amit Srivastava,267.0,98.2,26219.4,26540.25
TXN-00315,2020-09-23,2020,9,Q3,Sertraline,CNS,Central,Pharmacy,Rohit Mishra,Anita Pandey,87.0,538.26,46828.62,47405.97
TXN-00316,2021-07-11,2021,7,Q3,Ibuprofen,Pain & Inflammation,West,Hospital,Sneha Patil,Rajesh Mehta,93.0,128.67,11966.31,12531.27
TXN-00317,2022-05-13,2022,5,Q2,Sertraline,CNS,South,Hospital,Divya Menon,Lakshmi Iyer,75.0,453.38,34003.5,39056.01
TXN-00318,2024-11-12,2024,11,Q4,Metformin,Diabetes,East,Pharmacy,Arnab Das,Subrata Chatterjee,159.0,324.13,51536.67,51032.03
TXN-00319,2022-02-10,2022,2,Q1,Amoxicillin,Anti-infective,Central,Hospital,Rohit Mishra,Anita Pandey,190.0,128.12,24342.8,27128.15
TXN-00320,2021-03-18,2021,3,Q1,Aspirin,Cardiovascular,Central,Pharmacy,Rohit Mishra,Anita Pandey,102.0,50.96,5197.92,5437.59
TXN-00321,2023-10-04,2023,10,Q4,Sertraline,CNS,East,Pharmacy,Debashish Roy,Subrata Chatterjee,117.0,541.33,63335.61,64148.31
TXN-00322,2021-11-26,2021,11,Q4,Omeprazole,Gastrointestinal,East,Hospital,Debashish Roy,Subrata Chatterjee,96.0,98.08,9415.68,9099.21
TXN-00323,2021-08-01,2021,8,Q3,Metformin,Diabetes,West,Pharmacy,Nikhil Joshi,Rajesh Mehta,220.0,215.66,47445.2,44345.28
TXN-00324,2022-03-12,2022,3,Q1,Amlodipine,Cardiovascular,East,Pharmacy,Debashish Roy,Subrata Chatterjee,,157.7,20027.9,21694.68
TXN-00325,2020-02-14,2020,2,Q1,Atorvastatin,Cardiovascular,East,Hospital,Sunita Ghosh,Subrata Chatterjee,130.0,256.06,33287.8,32436.9
TXN-00326,2021-03-25,2021,3,Q1,Ibuprofen,Pain & Inflammation,Central,Hospital,Nisha Yadav,Anita Pandey,47.0,79.67,3744.49,4515.26
TXN-00327,2022-08-31,2022,8,Q3,Ciprofloxacin,Anti-infective,East,Hospital,Sunita Ghosh,Subrata Chatterjee,52.0,346.43,18014.36,19228.29
TXN-00328,2022-12-12,2022,12,Q4,Atorvastatin,Cardiovascular,North,Hospital,Ravi Kumar,Amit Srivastava,295.0,225.46,66510.7,62673.11
TXN-00329,2022-10-30,2022,10,Q4,Amlodipine,Cardiovascular,West,Pharmacy,Kavita Desai,Rajesh Mehta,135.0,180.4,24354.0,28242.36
TXN-00330,2021-12-03,2021,12,Q4,Amlodipine,Cardiovascular,Central,Pharmacy,Rohit Mishra,Anita Pandey,83.0,149.67,12422.61,12593.52
TXN-00331,2022-04-29,2022,4,Q2,Ciprofloxacin,Anti-infective,South,Hospital,Karthik Raj,Lakshmi Iyer,54.0,266.89,14412.06,14035.49
TXN-00332,2023-01-24,2023,1,Q1,Sertraline,CNS,North,Pharmacy,Anjali Singh,Amit Srivastava,182.0,402.11,73184.02,82258.5
TXN-00333,2023-03-26,2023,3,Q1,Omeprazole,Gastrointestinal,North,Hospital,Anjali Singh,Amit Srivastava,141.0,170.27,24008.07,24941.54
TXN-00334,2020-06-25,2020,6,Q2,Sertraline,CNS,West,Hospital,Vikram Shah,Rajesh Mehta,161.0,448.14,72150.54,74396.23
TXN-00335,2024-10-18,2024,10,Q4,Ciprofloxacin,Anti-infective,South,Hospital,Karthik Raj,Lakshmi Iyer,163.0,309.38,50428.94,56769.36
TXN-00336,2021-03-06,2021,3,Q1,Omeprazole,Gastrointestinal,North,Pharmacy,Ravi Kumar,Amit Srivastava,279.0,179.95,50206.05,44679.91
TXN-00337,2024-03-05,2024,3,Q1,Amoxicillin,Anti-infective,West,Pharmacy,Kavita Desai,Rajesh Mehta,63.0,168.08,10589.04,11305.21
TXN-00338,2022-11-02,2022,11,Q4,Insulin Glargine,Diabetes,Central,Pharmacy,Deepak Gupta,Anita Pandey,157.0,948.46,148908.22,149832.05
